3.1047657,0.09022422,0.07961961,0.5934601,0.05182995,0.3752721,-0.07924072562826942,0.07156414733980396,1.6113774287565743,0.15652708523875813,-0.01887384850861028,0.4521685538213773
2.8961885,0.38847694,0.10211882,0.5842311,0.13163868,0.37162527,-0.24641462406550027,-0.0694478206412467,1.8143731867201456,0.17722712406924798,0.019009224874424184,0.48158466595581023
-3.024423,-0.16868047,0.053700667,0.5573074,-0.03935957,0.37860176,0.11607494118938556,0.09916204901284184,1.6631583381926214,0.13125602163054673,-0.08800073411582782,0.436160997045182
3.0463972,0.10385818,-0.18831581,0.65903723,0.008527087,0.37558347,0.00014284191541253437,-0.13323400172473016,1.626985824314233,0.09081325595902619,-0.02135697380571327,0.44495234719270077
2.8232937,-0.2230986,-0.09455015,0.6421403,0.12936722,0.37835774,-0.20173049896113132,-0.2610007011146617,1.3928681329659676,0.10214571403511916,-0.046673442818334125,0.4835635242040537
2.7212853,-0.0075932657,0.024507044,0.5567407,0.2488731,0.46407256,-0.34841616684453963,-0.29111202062761243,1.5344384998958673,0.14007725594184428,-0.07630886909829844,0.6280942664333858
2.6902792,0.39461708,-0.06078932,0.5614828,0.23609398,0.46959522,-0.3146305080489865,-0.35071496150519244,1.8266230481695176,0.1596788456361944,-0.03781527789058906,0.6276934234984437
-2.757075,-0.25333574,-0.15981661,0.5109293,-0.21700086,0.43212458,0.19380818163496846,0.42559791157557936,1.707468061765725,0.09640787294173386,-0.07853092311209411,0.5416350785223139
-2.7436764,0.3271957,0.07319404,0.5136279,-0.16479176,0.4313631,0.3230930803059775,0.27813055722513197,1.2970532793055356,0.06985267536970433,-0.14349361838367433,0.5046335244792122
-2.692484,0.19621778,-0.1671488,0.38199222,-0.1604756,0.4705811,0.23840832802172565,0.4725263388910109,1.3779985386782625,0.13221910775465687,-0.1948057739508598,0.5792196498889228
2.7423987,0.013403225,0.15416345,0.46066368,0.22799096,0.53455,-0.4085448648748925,-0.2026573728038386,1.546958960521858,0.10150337577094141,-0.11232540367414089,0.7072199696212518
-2.8353174,0.10072739,0.36274144,0.594381,-0.144322,0.5068656,0.4027971055245253,0.05648818775689548,1.474886325252761,0.09572175218124308,-0.17132485806007205,0.5414331314052483
-2.9055636,-0.031049011,0.32966402,0.6788524,-0.05314224,0.40795097,0.33770328766650387,0.028509874334570515,1.5698593112224688,0.1490914633475089,-0.05006077267868132,0.44986852194623833
-2.9080472,0.58459353,0.37777174,0.68775654,-0.029318273,0.40129536,0.2938311063807466,-0.04732229419778276,1.1578800185260638,0.1142479514115103,-0.08073183536644038,0.44361280593228203
-3.086795,-0.39211166,0.3910194,0.6861408,0.03302081,0.39178997,0.19889402471159592,-0.16044172819180585,1.8069220735671665,0.1595095165314829,-0.023973856228523677,0.4484033321705132
2.9166086,0.002920832,-0.10824714,0.6191532,0.11707712,0.44919023,-0.1281086609927001,-0.20265392955949774,1.55671375192865,0.12416491822685978,-0.05494071218382529,0.5444671402180696
2.8796773,0.5394847,-0.20730415,0.61260194,0.118705876,0.44748482,-0.05934493411582276,-0.2496603730477885,1.922923608291004,0.16799658587720567,-0.032176133244862,0.5384773263321847
2.899447,-0.341101,-0.1135969,0.64763814,0.121229656,0.37957373,-0.12025130122165201,-0.19344113618690542,1.3210444033414672,0.12423824718762745,-0.05827436799738739,0.4735524006615214
3.136689,0.06607603,-0.121711046,0.7446821,0.042860314,0.32810885,0.029778066346726837,-0.002273741585050463,1.6026617718445482,0.15436659123365787,0.0854593177331372,0.3955309361687725
